box_id,date,sst_mean,year,month
-43_146,2002-05-31,14.204999446868896,2002,5
-43_147,2002-05-01,14.585999679565429,2002,5
-43_147,2002-05-02,14.623999786376952,2002,5
-43_147,2002-05-03,14.815999603271484,2002,5
-43_147,2002-05-04,15.121999740600586,2002,5
-43_147,2002-05-05,15.011999702453613,2002,5
-43_147,2002-05-06,14.78599967956543,2002,5
-43_147,2002-05-07,14.805999565124512,2002,5
-43_147,2002-05-08,15.13599967956543,2002,5
-43_147,2002-05-09,15.34999942779541,2002,5
-43_147,2002-05-10,14.565999603271484,2002,5
-43_147,2002-05-11,14.429999732971192,2002,5
-43_147,2002-05-12,14.579999732971192,2002,5
-43_147,2002-05-13,14.873999404907227,2002,5
-43_147,2002-05-14,14.87399959564209,2002,5
-43_147,2002-05-15,14.715999603271484,2002,5
-43_147,2002-05-16,14.681999397277831,2002,5
-43_147,2002-05-17,14.655999755859375,2002,5
-43_147,2002-05-18,14.679999732971192,2002,5
-43_147,2002-05-19,14.459999656677246,2002,5
-43_147,2002-05-20,14.361999702453613,2002,5
-43_147,2002-05-21,14.377999877929687,2002,5
-43_147,2002-05-22,14.477999687194824,2002,5
-43_147,2002-05-23,14.39799976348877,2002,5
-43_147,2002-05-24,14.38199977874756,2002,5
-43_147,2002-05-25,14.359999656677246,2002,5
-43_147,2002-05-26,14.43599967956543,2002,5
-43_147,2002-05-27,14.501999855041504,2002,5
-43_147,2002-05-28,14.511999702453613,2002,5
-43_147,2002-05-29,14.413999557495117,2002,5
-43_147,2002-05-30,14.311999702453614,2002,5
-43_147,2002-05-31,14.22399959564209,2002,5
-43_148,2002-05-01,15.718999576568603,2002,5
-43_148,2002-05-02,15.734999752044677,2002,5
-43_148,2002-05-03,15.994999599456786,2002,5
-43_148,2002-05-04,16.377999782562256,2002,5
-43_148,2002-05-05,16.33299970626831,2002,5
-43_148,2002-05-06,16.046999740600587,2002,5
-43_148,2002-05-07,15.856999588012695,2002,5
-43_148,2002-05-08,15.912999629974365,2002,5
-43_148,2002-05-09,16.1209997177124,2002,5
-43_148,2002-05-10,15.515999507904052,2002,5
-43_148,2002-05-11,15.29799976348877,2002,5
-43_148,2002-05-12,15.451999950408936,2002,5
-43_148,2002-05-13,15.716999626159668,2002,5
-43_148,2002-05-14,15.692999935150146,2002,5
-43_148,2002-05-15,15.568999671936036,2002,5
-43_148,2002-05-16,15.508999633789063,2002,5
-43_148,2002-05-17,15.408999633789062,2002,5
-43_148,2002-05-18,15.393999576568604,2002,5
-43_148,2002-05-19,15.039999675750732,2002,5
-43_148,2002-05-20,14.871999645233155,2002,5
-43_148,2002-05-21,14.875999927520752,2002,5
-43_148,2002-05-22,14.882999801635743,2002,5
-43_148,2002-05-23,14.61399974822998,2002,5
-43_148,2002-05-24,14.574999618530274,2002,5
-43_148,2002-05-25,14.562999629974366,2002,5
-43_148,2002-05-26,14.417999744415283,2002,5
-43_148,2002-05-27,14.317999458312988,2002,5
-43_148,2002-05-28,14.283999633789062,2002,5
-43_148,2002-05-29,14.090999698638916,2002,5
-43_148,2002-05-30,14.177999687194824,2002,5
-43_148,2002-05-31,14.350999641418458,2002,5
-42_148,2002-05-01,16.273332913716633,2002,5
-42_148,2002-05-02,15.881666660308838,2002,5
-42_148,2002-05-03,15.954999923706055,2002,5
-42_148,2002-05-04,16.491666316986084,2002,5
-42_148,2002-05-05,16.549999554951984,2002,5
-42_148,2002-05-06,16.269999663035076,2002,5
-42_148,2002-05-07,16.458332856496174,2002,5
-42_148,2002-05-08,16.724999745686848,2002,5
-42_148,2002-05-09,16.509999593098957,2002,5
-42_148,2002-05-10,16.34166606267293,2002,5
-42_148,2002-05-11,15.81833283106486,2002,5
-42_148,2002-05-12,15.838332811991373,2002,5
-42_148,2002-05-13,15.94166628519694,2002,5
-42_148,2002-05-14,15.988332907358805,2002,5
-42_148,2002-05-15,16.046666145324707,2002,5
-42_148,2002-05-16,15.809999942779541,2002,5
-42_148,2002-05-17,15.728332996368408,2002,5
-42_148,2002-05-18,15.781666278839111,2002,5
-42_148,2002-05-19,15.796666145324707,2002,5
-42_148,2002-05-20,15.759999752044678,2002,5
-42_148,2002-05-21,15.891666412353516,2002,5
-42_148,2002-05-22,15.936666170756022,2002,5
-42_148,2002-05-23,15.514999866485596,2002,5
-42_148,2002-05-24,15.356666247049967,2002,5
-42_148,2002-05-25,15.331666310628256,2002,5
-42_148,2002-05-26,15.123332977294922,2002,5
-42_148,2002-05-27,15.056666374206543,2002,5
-42_148,2002-05-28,15.043332894643148,2002,5
-42_148,2002-05-29,14.75333309173584,2002,5
-42_148,2002-05-30,14.671666463216146,2002,5
-42_148,2002-05-31,14.81833299001058,2002,5
-39_146,2002-05-01,16.986666361490887,2002,5
-39_146,2002-05-02,16.909999635484482,2002,5
-39_146,2002-05-03,16.957777871025932,2002,5
-39_146,2002-05-04,17.361110899183487,2002,5
-39_146,2002-05-05,17.35555542839898,2002,5
-39_146,2002-05-06,17.018888897365994,2002,5
-39_146,2002-05-07,17.0266662173801,2002,5
-39_146,2002-05-08,17.25555525885688,2002,5
-39_146,2002-05-09,17.137777752346462,2002,5
-39_146,2002-05-10,16.99999936421712,2002,5
-39_146,2002-05-11,16.975554996066624,2002,5
-39_146,2002-05-12,16.8544438680013,2002,5
-39_146,2002-05-13,16.79333284166124,2002,5
-39_146,2002-05-14,16.725555207994248,2002,5
-39_146,2002-05-15,16.776666429307724,2002,5
-39_146,2002-05-16,16.913333045111763,2002,5
-39_146,2002-05-17,16.864444308810764,2002,5
-39_146,2002-05-18,16.8533329433865,2002,5
-39_146,2002-05-19,16.149999618530273,2002,5
-39_146,2002-05-20,16.11999977959527,2002,5
-39_146,2002-05-21,16.23111089070638,2002,5
-39_146,2002-05-22,16.183332867092556,2002,5
-39_146,2002-05-23,16.096666124131943,2002,5
-39_146,2002-05-24,16.09555541144477,2002,5
-39_146,2002-05-25,16.10111067030165,2002,5
-39_146,2002-05-26,16.16777737935384,2002,5
-39_146,2002-05-27,16.165555424160427,2002,5
-39_146,2002-05-28,16.00555525885688,2002,5
-39_146,2002-05-29,16.02444405025906,2002,5
-39_146,2002-05-30,15.886666297912598,2002,5
-39_146,2002-05-31,15.927777502271864,2002,5
-39_147,2002-05-01,17.10249948501587,2002,5
-39_147,2002-05-02,16.96250009536743,2002,5
-39_147,2002-05-03,17.21999979019165,2002,5
-39_147,2002-05-04,17.529999256134033,2002,5
-39_147,2002-05-05,17.482499599456787,2002,5
-39_147,2002-05-06,17.15499973297119,2002,5
-39_147,2002-05-07,17.15749979019165,2002,5
-39_147,2002-05-08,17.195000171661377,2002,5
-39_147,2002-05-09,17.009999752044678,2002,5
-39_147,2002-05-10,17.00749969482422,2002,5
-39_147,2002-05-11,16.984999656677246,2002,5
-39_147,2002-05-12,16.904999256134033,2002,5
-39_147,2002-05-13,16.8774995803833,2002,5
-39_147,2002-05-14,16.799999713897705,2002,5
-39_147,2002-05-15,16.87249994277954,2002,5
-39_147,2002-05-16,17.00749969482422,2002,5
-39_147,2002-05-17,17.02500009536743,2002,5
-39_147,2002-05-18,16.982499599456787,2002,5
-39_147,2002-05-19,16.462499618530273,2002,5
-39_147,2002-05-20,16.407499313354492,2002,5
-39_147,2002-05-21,16.449999809265137,2002,5
-39_147,2002-05-22,16.399999141693115,2002,5
-39_147,2002-05-23,16.354999542236328,2002,5
-39_147,2002-05-24,16.392499923706055,2002,5
-39_147,2002-05-25,16.37999963760376,2002,5
-39_147,2002-05-26,16.369999885559082,2002,5
-39_147,2002-05-27,16.344999313354492,2002,5
-39_147,2002-05-28,16.28999948501587,2002,5
-39_147,2002-05-29,16.25749969482422,2002,5
-39_147,2002-05-30,16.172499656677246,2002,5
-39_147,2002-05-31,16.41249990463257,2002,5
-38_145,2002-05-01,17.309999847412108,2002,5
-38_145,2002-05-02,17.301999664306642,2002,5
-38_145,2002-05-03,17.397999954223632,2002,5
-38_145,2002-05-04,17.72799949645996,2002,5
-38_145,2002-05-05,17.609999465942384,2002,5
-38_145,2002-05-06,17.313999557495116,2002,5
-38_145,2002-05-07,17.201999282836915,2002,5
-38_145,2002-05-08,17.357999801635742,2002,5
-38_145,2002-05-09,17.15999984741211,2002,5
-38_145,2002-05-10,17.023999786376955,2002,5
-38_145,2002-05-11,17.009999084472657,2002,5
-38_145,2002-05-12,16.871999740600586,2002,5
-38_145,2002-05-13,16.84599914550781,2002,5
-38_145,2002-05-14,16.84799919128418,2002,5
-38_145,2002-05-15,16.855999755859376,2002,5
-38_145,2002-05-16,16.871999740600586,2002,5
-38_145,2002-05-17,16.905999755859376,2002,5
-38_145,2002-05-18,16.911999893188476,2002,5
-38_145,2002-05-19,16.351999282836914,2002,5
-38_145,2002-05-20,16.051999282836913,2002,5
-38_145,2002-05-21,15.993999671936034,2002,5
-38_145,2002-05-22,15.803999900817871,2002,5
-38_145,2002-05-23,15.617999649047851,2002,5
-38_145,2002-05-24,15.367999839782716,2002,5
-38_145,2002-05-25,15.3939998626709,2002,5
-38_145,2002-05-26,15.223999786376954,2002,5
-38_145,2002-05-27,15.101999855041504,2002,5
-38_145,2002-05-28,15.32599983215332,2002,5
-38_145,2002-05-29,15.45199966430664,2002,5
-38_145,2002-05-30,15.40199966430664,2002,5
-38_145,2002-05-31,15.207999801635742,2002,5
-38_149,2002-05-01,17.957499980926514,2002,5
-38_149,2002-05-02,17.84999942779541,2002,5
-38_149,2002-05-03,17.90499973297119,2002,5
-38_149,2002-05-04,18.31999969482422,2002,5
-38_149,2002-05-05,18.652499675750732,2002,5
-38_149,2002-05-06,18.669999599456787,2002,5
-38_149,2002-05-07,19.062499523162842,2002,5
-38_149,2002-05-08,19.142499446868896,2002,5
-38_149,2002-05-09,18.619999408721924,2002,5
-38_149,2002-05-10,18.53999948501587,2002,5
-38_149,2002-05-11,18.272499561309814,2002,5
-38_149,2002-05-12,18.139999866485596,2002,5
-38_149,2002-05-13,18.199999809265137,2002,5
-38_149,2002-05-14,18.212499618530273,2002,5
-38_149,2002-05-15,18.144999980926514,2002,5
-38_149,2002-05-16,18.079999446868896,2002,5
-38_149,2002-05-17,17.464999675750732,2002,5
-38_149,2002-05-18,17.362499713897705,2002,5
-38_149,2002-05-19,17.362499713897705,2002,5
-38_149,2002-05-20,17.202499866485596,2002,5
-38_149,2002-05-21,17.18000030517578,2002,5
-38_149,2002-05-22,17.374999523162842,2002,5
-38_149,2002-05-23,17.27500009536743,2002,5
-38_149,2002-05-24,16.859999656677246,2002,5
-38_149,2002-05-25,17.06749963760376,2002,5
-38_149,2002-05-26,17.134999752044678,2002,5
-38_149,2002-05-27,16.937499523162842,2002,5
-38_149,2002-05-28,16.874999046325684,2002,5
-38_149,2002-05-29,16.91249990463257,2002,5
-38_149,2002-05-30,16.78749942779541,2002,5
-38_149,2002-05-31,16.777499675750732,2002,5
-36_150,2002-05-01,20.594999313354492,2002,5
-36_150,2002-05-02,20.474999745686848,2002,5
-36_150,2002-05-03,20.276666005452473,2002,5
-36_150,2002-05-04,20.148332595825195,2002,5
-36_150,2002-05-05,20.38333257039388,2002,5
-36_150,2002-05-06,20.641666412353516,2002,5
-36_150,2002-05-07,20.583332697550457,2002,5
-36_150,2002-05-08,20.43166669209798,2002,5
-36_150,2002-05-09,20.119999249776203,2002,5
-36_150,2002-05-10,20.146665891011555,2002,5
-36_150,2002-05-11,19.906665802001953,2002,5
-36_150,2002-05-12,19.809999465942383,2002,5
-36_150,2002-05-13,19.803332646687824,2002,5
-36_150,2002-05-14,19.66666603088379,2002,5
-36_150,2002-05-15,19.37499936421712,2002,5
-36_150,2002-05-16,19.62499936421712,2002,5
-36_150,2002-05-17,19.758333206176758,2002,5
-36_150,2002-05-18,19.66333293914795,2002,5
-36_150,2002-05-19,19.538333257039387,2002,5
-36_150,2002-05-20,19.41666603088379,2002,5
-36_150,2002-05-21,19.231666564941406,2002,5
-36_150,2002-05-22,19.228332837422688,2002,5
-36_150,2002-05-23,19.22499942779541,2002,5
-36_150,2002-05-24,19.174999554951984,2002,5
-36_150,2002-05-25,18.904999415079754,2002,5
-36_150,2002-05-26,18.899999618530273,2002,5
-36_150,2002-05-27,18.96666653951009,2002,5
-36_150,2002-05-28,18.986666361490887,2002,5
-36_150,2002-05-29,18.93833287556966,2002,5
-36_150,2002-05-30,18.72666645050049,2002,5
-36_150,2002-05-31,18.666666348775227,2002,5
-35_151,2002-05-01,20.40999921162923,2002,5
-35_151,2002-05-02,20.503332773844402,2002,5
-35_151,2002-05-03,20.403332392374676,2002,5
-35_151,2002-05-04,20.543333689371746,2002,5
-35_151,2002-05-05,20.78333346048991,2002,5
-35_151,2002-05-06,20.976665496826172,2002,5
-35_151,2002-05-07,20.899999618530273,2002,5
-35_151,2002-05-08,20.663333257039387,2002,5
-35_151,2002-05-09,20.309999465942383,2002,5
-35_151,2002-05-10,20.22666613260905,2002,5
-35_151,2002-05-11,19.8766663869222,2002,5
-35_151,2002-05-12,19.689999262491863,2002,5
-35_151,2002-05-13,20.013333002726238,2002,5
-35_151,2002-05-14,20.1266663869222,2002,5
-35_151,2002-05-15,19.890000025431316,2002,5
-35_151,2002-05-16,19.79666582743327,2002,5
-35_151,2002-05-17,19.716665903727215,2002,5
-35_151,2002-05-18,19.599999745686848,2002,5
-35_151,2002-05-19,19.609999974568684,2002,5
-35_151,2002-05-20,19.35333315531413,2002,5
-35_151,2002-05-21,19.04333241780599,2002,5
-35_151,2002-05-22,18.900000254313152,2002,5
-35_151,2002-05-23,18.856665929158527,2002,5
-35_151,2002-05-24,18.823333104451496,2002,5
-35_151,2002-05-25,18.773333231608074,2002,5
-35_151,2002-05-26,18.670000076293945,2002,5
-35_151,2002-05-27,18.68666648864746,2002,5
-35_151,2002-05-28,18.673333485921223,2002,5
-35_151,2002-05-29,18.666666666666668,2002,5
-35_151,2002-05-30,18.743332544962566,2002,5
-35_151,2002-05-31,18.799999872843426,2002,5
-34_151,2002-05-01,20.964999198913574,2002,5
-34_151,2002-05-02,20.979999542236328,2002,5
-34_151,2002-05-03,20.97749948501587,2002,5
-34_151,2002-05-04,20.87249994277954,2002,5
-34_151,2002-05-05,20.88499879837036,2002,5
-34_151,2002-05-06,21.312499046325684,2002,5
-34_151,2002-05-07,21.469999313354492,2002,5
-34_151,2002-05-08,21.44249963760376,2002,5
-34_151,2002-05-09,21.092499256134033,2002,5
-34_151,2002-05-10,20.864999771118164,2002,5
-34_151,2002-05-11,20.802499294281006,2002,5
-34_151,2002-05-12,20.809998989105225,2002,5
-34_151,2002-05-13,20.9375,2002,5
-34_151,2002-05-14,20.994999408721924,2002,5
-34_151,2002-05-15,20.674999713897705,2002,5
-34_151,2002-05-16,20.31500005722046,2002,5
-34_151,2002-05-17,20.197499752044678,2002,5
-34_151,2002-05-18,19.982500076293945,2002,5
-34_151,2002-05-19,19.799999713897705,2002,5
-34_151,2002-05-20,19.489999771118164,2002,5
-34_151,2002-05-21,19.16249990463257,2002,5
-34_151,2002-05-22,19.012499809265137,2002,5
-34_151,2002-05-23,18.999999523162842,2002,5
-34_151,2002-05-24,18.959999084472656,2002,5
-34_151,2002-05-25,18.682499408721924,2002,5
-34_151,2002-05-26,18.614999771118164,2002,5
-34_151,2002-05-27,18.747499465942383,2002,5
-34_151,2002-05-28,18.714999675750732,2002,5
-34_151,2002-05-29,18.742499828338623,2002,5
-34_151,2002-05-30,19.114999294281006,2002,5
-34_151,2002-05-31,19.00749969482422,2002,5
-33_152,2002-05-01,21.967499415079754,2002,5
-33_152,2002-05-02,22.203332901000977,2002,5
-33_152,2002-05-03,22.584999561309814,2002,5
-33_152,2002-05-04,22.734999656677246,2002,5
-33_152,2002-05-05,22.75499947865804,2002,5
-33_152,2002-05-06,22.994166374206543,2002,5
-33_152,2002-05-07,23.014166196187336,2002,5
-33_152,2002-05-08,23.054166158040363,2002,5
-33_152,2002-05-09,22.76083278656006,2002,5
-33_152,2002-05-10,22.43666632970174,2002,5
-33_152,2002-05-11,22.339999516805012,2002,5
-33_152,2002-05-12,22.43416627248128,2002,5
-33_152,2002-05-13,22.44166612625122,2002,5
-33_152,2002-05-14,22.468332449595135,2002,5
-33_152,2002-05-15,22.608332951863606,2002,5
-33_152,2002-05-16,22.276666164398193,2002,5
-33_152,2002-05-17,22.148333072662354,2002,5
-33_152,2002-05-18,21.889166355133057,2002,5
-33_152,2002-05-19,21.91333278020223,2002,5
-33_152,2002-05-20,21.735832850138348,2002,5
-33_152,2002-05-21,21.3774995803833,2002,5
-33_152,2002-05-22,21.023332913716633,2002,5
-33_152,2002-05-23,20.71583302815755,2002,5
-33_152,2002-05-24,20.461666266123455,2002,5
-33_152,2002-05-25,20.190832773844402,2002,5
-33_152,2002-05-26,20.137499650319416,2002,5
-33_152,2002-05-27,20.34416611989339,2002,5
-33_152,2002-05-28,20.84666617711385,2002,5
-33_152,2002-05-29,21.245832920074463,2002,5
-33_152,2002-05-30,21.34916639328003,2002,5
-33_152,2002-05-31,21.204999764760334,2002,5
-32_159,2002-05-01,22.6299991607666,2002,5
-32_159,2002-05-02,22.53499984741211,2002,5
-32_159,2002-05-03,22.494998931884766,2002,5
-32_159,2002-05-04,22.52999973297119,2002,5
-32_159,2002-05-05,22.545000076293945,2002,5
-32_159,2002-05-06,22.484999656677246,2002,5
-32_159,2002-05-07,22.41999912261963,2002,5
-32_159,2002-05-08,22.444998741149902,2002,5
-32_159,2002-05-09,22.429999351501465,2002,5
-32_159,2002-05-10,22.374999046325684,2002,5
-32_159,2002-05-11,22.32999897003174,2002,5
-32_159,2002-05-12,22.054999351501465,2002,5
-32_159,2002-05-13,21.94499969482422,2002,5
-32_159,2002-05-14,21.929999351501465,2002,5
-32_159,2002-05-15,21.854999542236328,2002,5
-32_159,2002-05-16,21.839999198913574,2002,5
-32_159,2002-05-17,21.834999084472656,2002,5
-32_159,2002-05-18,21.584999084472656,2002,5
-32_159,2002-05-19,21.729999542236328,2002,5
-32_159,2002-05-20,21.8149995803833,2002,5
-32_159,2002-05-21,21.739999771118164,2002,5
-32_159,2002-05-22,21.589999198913574,2002,5
-32_159,2002-05-23,21.569998741149902,2002,5
-32_159,2002-05-24,21.52999973297119,2002,5
-32_159,2002-05-25,21.52999973297119,2002,5
-32_159,2002-05-26,21.559999465942383,2002,5
-32_159,2002-05-27,21.594999313354492,2002,5
-32_159,2002-05-28,21.594999313354492,2002,5
-32_159,2002-05-29,21.489999771118164,2002,5
-32_159,2002-05-30,21.214999198913574,2002,5
-32_159,2002-05-31,21.184999465942383,2002,5
-30_153,2002-05-01,24.57999954223633,2002,5
-30_153,2002-05-02,24.465999603271484,2002,5
-30_153,2002-05-03,24.361999893188475,2002,5
-30_153,2002-05-04,24.331999206542967,2002,5
-30_153,2002-05-05,24.171999359130858,2002,5
-30_153,2002-05-06,24.075999450683593,2002,5
-30_153,2002-05-07,24.109999084472655,2002,5
-30_153,2002-05-08,24.083999633789063,2002,5
-30_153,2002-05-09,24.021999740600585,2002,5
-30_153,2002-05-10,24.025999450683592,2002,5
-30_153,2002-05-11,23.48999938964844,2002,5
-30_153,2002-05-12,23.291999435424806,2002,5
-30_153,2002-05-13,23.44399948120117,2002,5
-30_153,2002-05-14,23.581999588012696,2002,5
-30_153,2002-05-15,23.635999298095705,2002,5
-30_153,2002-05-16,23.783999633789062,2002,5
-30_153,2002-05-17,23.697999572753908,2002,5
-30_153,2002-05-18,23.549999618530272,2002,5
-30_153,2002-05-19,23.527999496459962,2002,5
-30_153,2002-05-20,23.391999435424804,2002,5
-30_153,2002-05-21,23.31999969482422,2002,5
-30_153,2002-05-22,23.37599983215332,2002,5
-30_153,2002-05-23,23.139999771118163,2002,5
-30_153,2002-05-24,22.979999542236328,2002,5
-30_153,2002-05-25,22.91199951171875,2002,5
-30_153,2002-05-26,22.621999740600586,2002,5
-30_153,2002-05-27,22.64799919128418,2002,5
-30_153,2002-05-28,22.723999404907225,2002,5
-30_153,2002-05-29,22.893999099731445,2002,5
-30_153,2002-05-30,23.065999221801757,2002,5
-30_153,2002-05-31,23.155999374389648,2002,5
-43_146,2002-06-01,14.274999856948853,2002,6
-43_146,2002-06-02,14.262499809265137,2002,6
-43_146,2002-06-03,14.327499866485596,2002,6
-43_146,2002-06-04,14.12999963760376,2002,6
-43_146,2002-06-05,13.964999675750732,2002,6
-43_146,2002-06-06,13.544999837875366,2002,6
-43_146,2002-06-07,13.617499828338623,2002,6
-43_146,2002-06-08,13.567499876022339,2002,6
-43_146,2002-06-09,13.84999966621399,2002,6
-43_146,2002-06-10,14.169999361038208,2002,6
-43_146,2002-06-11,14.174999713897705,2002,6
-43_146,2002-06-12,13.929999828338623,2002,6
-43_146,2002-06-13,13.922499656677246,2002,6
-43_146,2002-06-14,13.999999761581421,2002,6
-43_146,2002-06-15,13.947499752044678,2002,6
-43_146,2002-06-16,14.09499979019165,2002,6
-43_146,2002-06-17,14.117499828338623,2002,6
-43_146,2002-06-18,14.324999809265137,2002,6
-43_146,2002-06-19,14.4399995803833,2002,6
-43_146,2002-06-20,14.40999984741211,2002,6
-43_146,2002-06-21,14.239999532699585,2002,6
-43_146,2002-06-22,13.664999723434448,2002,6
-43_146,2002-06-23,13.369999647140503,2002,6
-43_146,2002-06-24,13.332499742507935,2002,6
-43_146,2002-06-25,13.69249963760376,2002,6
-43_146,2002-06-26,13.94249963760376,2002,6
-43_146,2002-06-27,13.942499876022339,2002,6
-43_146,2002-06-28,13.917499780654907,2002,6
-43_146,2002-06-29,13.797499656677246,2002,6
-43_146,2002-06-30,13.742499589920044,2002,6
-43_147,2002-06-01,14.209999656677246,2002,6
-43_147,2002-06-02,14.195999717712402,2002,6
-43_147,2002-06-03,14.351999664306641,2002,6
-43_147,2002-06-04,14.437999725341797,2002,6
-43_147,2002-06-05,14.287999725341797,2002,6
-43_147,2002-06-06,14.149999809265136,2002,6
-43_147,2002-06-07,14.083999824523925,2002,6
-43_147,2002-06-08,14.011999702453613,2002,6
-43_147,2002-06-09,14.001999664306641,2002,6
-43_147,2002-06-10,13.973999786376954,2002,6
-43_147,2002-06-11,13.999999809265137,2002,6
-43_147,2002-06-12,13.833999633789063,2002,6
-43_147,2002-06-13,13.565999603271484,2002,6
-43_147,2002-06-14,13.731999778747559,2002,6
-43_147,2002-06-15,13.607999420166015,2002,6
-43_147,2002-06-16,13.341999626159668,2002,6
-43_147,2002-06-17,13.391999435424804,2002,6
-43_147,2002-06-18,13.875999450683594,2002,6
-43_147,2002-06-19,14.135999870300292,2002,6
-43_147,2002-06-20,14.111999702453613,2002,6
-43_147,2002-06-21,14.157999801635743,2002,6
-43_147,2002-06-22,13.931999588012696,2002,6
-43_147,2002-06-23,13.63799991607666,2002,6
-43_147,2002-06-24,13.671999740600587,2002,6
-43_147,2002-06-25,13.839999580383301,2002,6
-43_147,2002-06-26,14.125999641418456,2002,6
-43_147,2002-06-27,14.153999710083008,2002,6
-43_147,2002-06-28,14.077999877929688,2002,6
-43_147,2002-06-29,13.931999778747558,2002,6
-43_147,2002-06-30,13.813999557495118,2002,6
-43_148,2002-06-01,14.366999530792237,2002,6
-43_148,2002-06-02,14.334999752044677,2002,6
-43_148,2002-06-03,14.08299970626831,2002,6
-43_148,2002-06-04,14.384999752044678,2002,6
-43_148,2002-06-05,14.37399959564209,2002,6
-43_148,2002-06-06,14.281999588012695,2002,6
-43_148,2002-06-07,14.108999538421632,2002,6
-43_148,2002-06-08,14.081999683380127,2002,6
-43_148,2002-06-09,13.961999702453614,2002,6
-43_148,2002-06-10,14.014999675750733,2002,6
-43_148,2002-06-11,14.132999610900878,2002,6
-43_148,2002-06-12,14.105999755859376,2002,6
-43_148,2002-06-13,13.721999645233154,2002,6
-43_148,2002-06-14,13.814000034332276,2002,6
-43_148,2002-06-15,13.657999801635743,2002,6
-43_148,2002-06-16,13.555999755859375,2002,6
-43_148,2002-06-17,13.74499979019165,2002,6
-43_148,2002-06-18,13.974999713897706,2002,6
-43_148,2002-06-19,13.972999572753906,2002,6
-43_148,2002-06-20,13.885999870300292,2002,6
-43_148,2002-06-21,13.969999599456788,2002,6
-43_148,2002-06-22,14.061999607086182,2002,6
-43_148,2002-06-23,13.983999633789063,2002,6
-43_148,2002-06-24,13.955999660491944,2002,6
-43_148,2002-06-25,14.06399974822998,2002,6
-43_148,2002-06-26,14.147999668121338,2002,6
-43_148,2002-06-27,14.13599967956543,2002,6
-43_148,2002-06-28,14.190999603271484,2002,6
-43_148,2002-06-29,14.139999675750733,2002,6
-43_148,2002-06-30,13.751999664306641,2002,6
-42_148,2002-06-01,15.008333047231039,2002,6
-42_148,2002-06-02,15.038333098093668,2002,6
-42_148,2002-06-03,15.023333072662354,2002,6
-42_148,2002-06-04,15.026666323343912,2002,6
-42_148,2002-06-05,14.644999663035074,2002,6
-42_148,2002-06-06,14.379999796549479,2002,6
-42_148,2002-06-07,14.298332850138346,2002,6
-42_148,2002-06-08,14.344999631245932,2002,6
-42_148,2002-06-09,14.40999968846639,2002,6
-42_148,2002-06-10,14.478332996368408,2002,6
-42_148,2002-06-11,14.53666639328003,2002,6
-42_148,2002-06-12,14.234999656677246,2002,6
-42_148,2002-06-13,13.989999612172445,2002,6
-42_148,2002-06-14,14.026666323343912,2002,6
-42_148,2002-06-15,13.97666629155477,2002,6
-42_148,2002-06-16,13.919999917348227,2002,6
-42_148,2002-06-17,13.81833299001058,2002,6
-42_148,2002-06-18,13.936666488647461,2002,6
-42_148,2002-06-19,14.143333276112875,2002,6
-42_148,2002-06-20,14.21999979019165,2002,6
-42_148,2002-06-21,14.233333110809326,2002,6
-42_148,2002-06-22,14.169999758402506,2002,6
-42_148,2002-06-23,14.093332767486572,2002,6
-42_148,2002-06-24,14.056666215260824,2002,6
-42_148,2002-06-25,13.824999809265137,2002,6
-42_148,2002-06-26,13.741666316986084,2002,6
-42_148,2002-06-27,13.676666577657064,2002,6
-42_148,2002-06-28,13.829999446868896,2002,6
-42_148,2002-06-29,14.053332964579264,2002,6
-42_148,2002-06-30,13.506666342417398,2002,6
-39_146,2002-06-01,16.01444435119629,2002,6
-39_146,2002-06-02,15.70333300696479,2002,6
-39_146,2002-06-03,15.863332960340712,2002,6
-39_146,2002-06-04,15.616666475931803,2002,6
-39_146,2002-06-05,15.484444088406033,2002,6
-39_146,2002-06-06,15.568888664245605,2002,6
-39_146,2002-06-07,15.512221866183811,2002,6
-39_146,2002-06-08,15.443332778082954,2002,6
-39_146,2002-06-09,15.369999673631456,2002,6
-39_146,2002-06-10,15.32666630215115,2002,6
-39_146,2002-06-11,15.273333019680447,2002,6
-39_146,2002-06-12,15.139999707539877,2002,6
-39_146,2002-06-13,15.049999660915798,2002,6
-39_146,2002-06-14,14.966666327582466,2002,6
-39_146,2002-06-15,15.04222191704644,2002,6
-39_146,2002-06-16,15.041110886467827,2002,6
-39_146,2002-06-17,14.947777536180284,2002,6
-39_146,2002-06-18,14.981110784742567,2002,6
-39_146,2002-06-19,14.946666293674046,2002,6
-39_146,2002-06-20,14.829999817742241,2002,6
-39_146,2002-06-21,14.599999851650661,2002,6
-39_146,2002-06-22,14.494444105360243,2002,6
-39_146,2002-06-23,14.349999851650661,2002,6
-39_146,2002-06-24,14.381110827128092,2002,6
-39_146,2002-06-25,14.434444109598795,2002,6
-39_146,2002-06-26,14.311110708448622,2002,6
-39_146,2002-06-27,14.363332960340712,2002,6
-39_146,2002-06-28,14.425555229187012,2002,6
-39_146,2002-06-29,14.153333028157553,2002,6
-39_146,2002-06-30,14.071110831366646,2002,6
-39_147,2002-06-01,16.59999990463257,2002,6
-39_147,2002-06-02,16.485000133514404,2002,6
-39_147,2002-06-03,16.394999504089355,2002,6
-39_147,2002-06-04,16.202499389648438,2002,6
-39_147,2002-06-05,16.019999265670776,2002,6
